Pkts_Per_Sec,MBits_Per_Sec,Pkt_Size_Avg,Pkt_Size_Std,Pkt_Size_Q1,Pkt_Size_Q2,Pkt_Size_Q3,Pkt_Size_Min,Pkt_Size_Max,Anomaly
4669.109311339178,133.5871587471303,3576.355516637478,2299.5351104850765,1500.0,2948.0,4396.0,52,20324,0
2.0,0.003584,224.0,0.0,224.0,224.0,224.0,224,224,0
2239.2594079046435,0.975738951744556,54.46772648917832,18.55763421675488,52.0,52.0,52.0,52,320,0
126.21034620470306,1.4458448155311745,1431.9792899408285,662.5531429444798,1430.0,1430.0,1430.0,52,4186,0
6.0,0.00192,40.0,0.0,40.0,40.0,40.0,40,40,0
2.1130859890675526,0.0016228500396038804,96.0,0.0,96.0,96.0,96.0,96,96,0
2570.728379991963,1.1208302129653147,54.49964209019327,18.76503692233641,52.0,52.0,52.0,52,404,0
3939.9793039726305,102.9131005112863,3265.026684515841,1680.4443309206965,1500.0,2948.0,4396.0,52,15980,0
3.0,0.002208,92.0,69.2820323027551,52.0,52.0,112.0,52,172,0
2325.4098640800585,0.9950710342294221,53.489013356311936,17.48907924823899,52.0,52.0,52.0,52,1924,0
2848.398154630367,55.828072829878906,2449.976697390627,2215.440974877153,1430.0,1430.0,2808.0,52,20722,0
2806.6018307927247,87.20766504201391,3884.0415518337927,1862.5311400946714,2948.0,2948.0,4396.0,52,18876,0
2218.9133162419344,0.950944960952233,53.57042082218438,20.83768639461268,52.0,52.0,52.0,52,1888,0
4.0,0.01072,335.0,47.37087712930804,314.0,320.0,341.0,296,404,0
2.0,0.001328,83.0,0.0,83.0,83.0,83.0,83,83,0
1928.7251844856603,0.8290111124945343,53.72791826195352,12.11729449497542,52.0,52.0,52.0,52,1332,0
1732.9266025904556,0.7555639404824345,54.50057285699406,18.460583704571288,52.0,52.0,52.0,52,404,0
2.0457972467008427,0.0015711722854662472,96.0,0.0,96.0,96.0,96.0,96,96,0
1551.9566400681326,0.6707303707228439,54.02296312651799,21.915279533992837,52.0,52.0,52.0,52,1780,0
2.026843850142577,0.0015566160769094994,96.0,0.0,96.0,96.0,96.0,96,96,0
4350.129416440151,146.95869668285417,4222.825421223766,2283.5084810571375,2948.0,4396.0,4396.0,52,26116,0
2541.844268251352,1.1071143923939222,54.44444444444444,18.18277303204506,52.0,52.0,52.0,52,404,0
1957.1932806139243,0.858100254659057,54.80426123205188,20.963500498667226,52.0,52.0,52.0,52,404,0
120.5325049468455,1.4513795793800082,1505.1744548286604,756.1540811702358,1430.0,1430.0,1430.0,52,4186,0
711.7441499104522,14.500452352205691,2546.6405930470346,2101.434518812912,1430.0,1430.0,2808.0,52,12454,0
344.0,0.188008,68.31686046511628,90.00094690479062,52.0,52.0,52.0,52,1332,0
437.0,0.191424,54.755148741418765,19.133212448858256,52.0,52.0,52.0,52,232,0
1.9928537158410966,0.0015305116537659622,96.0,0.0,96.0,96.0,96.0,96,96,0
3913.1529796140962,80.36378041808591,2567.1044818828914,2442.2896301266715,1430.0,1430.0,2808.0,52,22100,0
436.0,0.187424,53.73394495412844,15.046375636805681,52.0,52.0,52.0,52,232,0
4920.731767662261,165.83366517156767,4212.6271305159935,2310.1854501099833,2948.0,2948.0,4396.0,52,20324,0
1554.0,0.681312,54.803088803088805,37.94758428890672,52.0,52.0,52.0,52,1276,0
2.0735006150709294,0.001592448472374474,96.0,0.0,96.0,96.0,96.0,96,96,0
2.0,0.0012,75.0,0.0,75.0,75.0,75.0,75,75,0
7.351490369756214,0.01151243391903823,195.75,366.69237168851146,52.0,56.0,112.0,52,1332,0
12.0,0.022368,233.0,119.21104280758863,190.0,260.0,297.0,52,380,0
2097.798813210686,0.8962659019408091,53.40513925219265,20.53788497328073,52.0,52.0,52.0,52,1960,0
160.75369215467967,0.09688854674294194,75.33928571428571,118.33859015741648,52.0,52.0,52.0,52,1332,0
896.1111477994303,0.3965467757266224,55.31495405179616,23.316895411610815,52.0,52.0,52.0,52,404,0
2545.157749892799,1.113329729226279,54.67881751500333,20.05569663181874,52.0,52.0,52.0,52,404,0
2382.2337742309646,50.88710810494982,2670.1361478145263,2419.103862448244,1430.0,1430.0,2808.0,52,22100,0
2721.5472903696577,59.470848290520095,2731.481485778371,2643.5181157203647,1430.0,1430.0,2808.0,52,22100,0
3175.8810947191664,93.45757343352662,3678.411228498417,1971.2950694660458,2948.0,2948.0,4396.0,52,21772,0
2584.285059417622,1.1373347541765002,55.01205981669079,21.52130482571788,52.0,52.0,52.0,52,404,0
17.0,0.055216,406.0,669.0243829637302,78.0,91.0,509.0,40,2470,0
1960.5452352601558,0.8431166880863298,53.75524324324324,29.007613748634405,52.0,52.0,52.0,52,1924,0
2.022372426955444,0.0015531820239017811,96.0,0.0,96.0,96.0,96.0,96,96,0
9.36893598964119,0.013132571418622766,175.21428571428572,341.32325724167396,52.0,52.0,96.25,52,1332,0
12.0,0.007552,78.66666666666667,51.063834085536016,52.0,58.0,96.0,40,228,0
2.0,0.002336,146.0,132.93607486307093,99.0,146.0,193.0,52,240,0
4501.780803368556,120.2935704815244,3340.166251306375,2056.925119705948,1500.0,2948.0,4396.0,52,20324,0
4925.756546194786,158.21016088824112,4014.869579030977,2088.9253029794136,2948.0,2948.0,4396.0,52,18876,0
2.0,0.001792,112.0,84.8528137423857,82.0,112.0,142.0,52,172,0
95.59281913164706,1.220256802784542,1595.6439169139467,2891.495504713753,244.0,280.0,372.0,52,11636,0
3901.395144375987,112.59525537153365,3607.5317676371524,1839.064022382454,2948.0,2948.0,4396.0,52,17428,0
832.0,27.282944,4099.0,753.1747231939235,4396.0,4396.0,4396.0,52,4396,0
866.8465409415148,0.3856020066064163,55.60413354531001,25.256747344592483,52.0,52.0,52.0,52,404,0
2.1018230389603,0.0016142000939215104,96.0,0.0,96.0,96.0,96.0,96,96,0
950.0,40.27888,5299.852631578948,2385.3384186117028,2948.0,4396.0,7292.0,52,13084,0
8.0,0.027448,428.875,838.8584824458942,71.5,86.5,209.0,40,2470,0
2.096219430624214,0.0016098965227193966,96.0,0.0,96.0,96.0,96.0,96,96,0
326.0,0.606784,232.66257668711657,104.77793196067422,152.0,232.0,320.0,52,404,0
2.014243665221733,0.0015469391348902906,96.0,0.0,96.0,96.0,96.0,96,96,0
2302.0,70.16864,3810.199826238054,1770.190567662387,2948.0,2948.0,4396.0,52,14532,0
1780.3323966989976,0.7659043250942567,53.775374089858005,26.533002553400987,52.0,52.0,52.0,52,2808,0
4.0,0.004576,143.0,105.1918881536658,52.0,140.0,231.0,52,240,0
3668.6986696121035,115.22955545816747,3926.104520814694,1913.3489879545486,2948.0,2948.0,4396.0,52,20324,0
196.18888462227852,2.60252063914938,1658.1728395061727,3336.3879498759397,244.0,276.0,348.0,52,13084,0
2574.563256503127,1.112038475182011,53.99160772089677,15.308261012299857,52.0,52.0,52.0,52,244,0
6.0,0.004344,90.5,55.31997830802178,40.0,90.5,141.0,40,141,0
1944.0649091633418,0.84895366698873,54.58624754420432,19.92914663752976,52.0,52.0,52.0,52,404,0
2.0,0.002336,146.0,132.93607486307093,99.0,146.0,193.0,52,240,0
2048.8407289116794,0.8902265501498912,54.312820512820515,16.923177486956536,52.0,52.0,52.0,52,244,0
4949.738149268779,156.041699307936,3940.655409493427,2228.9431031551603,2948.0,2948.0,4396.0,52,21772,0
461.0,0.199008,53.960954446854664,14.752692987770036,52.0,52.0,52.0,52,232,0
1710.6755022636107,0.7433387219540425,54.31616932685635,18.221673788417892,52.0,52.0,52.0,52,404,0
1733.2687959098328,52.78456125444123,3806.720672740014,1964.1864903484507,2948.0,2948.0,4396.0,52,14532,0
2474.080204195988,1.060067604362546,53.55867215645908,18.08805673640773,52.0,52.0,52.0,52,1924,0
1987.6071477304906,0.8557589793366579,53.818418060743866,27.1110421800452,52.0,52.0,52.0,52,1960,0
2957.088444196917,64.23011982984202,2715.0912562274393,2651.944948751285,1430.0,1430.0,2808.0,52,20722,0
3.0,0.008352,348.0,48.49742261192856,320.0,320.0,362.0,320,404,0
1842.8499517442524,0.7947669272926793,53.90881976991905,30.77697070933865,52.0,52.0,52.0,52,2032,0
795.3738227937106,0.3560799234514807,55.96109546966982,25.99993149835128,52.0,52.0,52.0,52,404,0
2.0,0.001504,94.0,59.39696961966999,73.0,94.0,115.0,52,136,0
2559.9311434122233,1.104018356534741,53.908596300326444,15.013481883006962,52.0,52.0,52.0,52,244,0
2.11594979083737,0.0016250494393631,96.0,0.0,96.0,96.0,96.0,96,96,0
2.0,0.001792,112.0,84.8528137423857,82.0,112.0,142.0,52,172,0
2542.7502585262446,1.0994714512519128,54.049323540780826,15.912851543765903,52.0,52.0,52.0,52,244,0
373.0,4.359328,1460.9008042895443,1993.560915009667,244.0,280.0,2932.0,52,7292,0
2539.0420353669847,1.1145282546048494,54.86952554744526,20.804256881858635,52.0,52.0,52.0,52,404,0
6.0,0.011776,245.33333333333334,108.47795474964795,238.0,260.0,279.0,52,384,0
1.2471207393004775,0.0005986179548642291,60.0,0.0,60.0,60.0,60.0,60,60,0
3657.355821674841,112.55073078630508,3846.7248018120044,2753.0007640469094,1500.0,2948.0,4396.0,52,23220,0
5057.310523796893,159.49089112478234,3942.0876564308946,2435.50838971346,2948.0,2948.0,4396.0,52,30460,0
1948.8578336408837,0.8350716963072512,53.56160938809723,12.591167045597139,52.0,52.0,52.0,52,1332,0
3936.843863842645,146.1976672443103,4641.969312875251,3126.1560604286133,2948.0,4396.0,5844.0,52,31908,0
5334.032422234142,158.6576447268773,3718.0511892263694,2304.825764642267,1500.0,2948.0,4396.0,52,23220,0
16.0,0.036672,286.5,89.35770811743103,224.0,308.0,335.0,152,420,0
2.0,0.00064,40.0,0.0,40.0,40.0,40.0,40,40,0
2579.377189623684,1.1099942138520191,53.79177473138199,23.20897963496507,52.0,52.0,52.0,52,1924,0
2.0,0.000832,52.0,0.0,52.0,52.0,52.0,52,52,0
1733.806628910278,0.7466361388325182,53.82925396514588,30.881277878941294,52.0,52.0,52.0,52,2032,0
28.0,0.048128,214.85714285714286,100.83419257144072,190.0,244.0,276.0,52,372,0
2025.4579666790048,68.00561752657902,4196.928462929475,2419.0241896797975,2948.0,4396.0,4396.0,52,23220,0
2.057137507569699,0.001579881605813529,96.0,0.0,96.0,96.0,96.0,96,96,0
15.0,0.016408,136.73333333333332,171.32111314582275,52.0,68.0,136.0,52,700,0
1.9825798714269451,0.0015226213412558938,96.0,0.0,96.0,96.0,96.0,96,96,0
2534.698303278667,1.0836526237386879,53.44090765836748,19.536865783305466,52.0,52.0,52.0,52,1960,0
101.09701641049206,0.1946214155408097,240.63694267515925,100.63416507528285,152.0,296.0,320.0,52,420,0
301.0,0.596032,247.52159468438538,94.88173532762696,208.0,296.0,320.0,52,404,0
3835.0,122.34176,3987.6714471968708,2116.472021537473,1500.0,4396.0,5844.0,52,11636,0
12.0,0.016176,168.5,130.1031059653004,40.0,172.5,293.0,40,293,0
971.6527285490005,0.4424790581529394,56.923508414074455,30.402724451806435,52.0,52.0,52.0,52,404,0
1.846222919317978,0.001417899202036207,96.0,0.0,96.0,96.0,96.0,96,96,0
7.026017048379439,0.015459914084357958,275.04761904761904,81.4656223142475,224.0,296.0,320.0,152,420,0
1918.0542797627756,0.8410129237467702,54.80898876404494,47.3134343300072,52.0,52.0,52.0,52,1960,0
2491.7925993414183,55.84177834718027,2801.285426099431,2711.090676866739,1430.0,1430.0,4070.0,52,22100,0
1014.0,27.576768,3399.5029585798816,1028.54703943516,2948.0,2948.0,4396.0,52,7292,0
476.0,0.206656,54.26890756302521,14.667513679588286,52.0,52.0,52.0,52,232,0
2352.5481310920636,1.0013141288872547,53.20370047128644,7.305690224589247,52.0,52.0,52.0,52,552,0
1431.0,0.62928,54.9685534591195,50.431186827488176,52.0,52.0,52.0,52,1924,0
1875.0140114332307,0.8146219473705975,54.30772399588054,17.871863185963907,52.0,52.0,52.0,52,404,0
1953.8401556530114,0.8500646052033802,54.38422142312302,18.22754448251456,52.0,52.0,52.0,52,404,0
8.80781688262321,0.005054848050922617,71.73809523809524,70.313257093614,40.0,56.0,76.0,40,492,0
2845.1614625463535,58.77163945640267,2582.0871780947805,2284.65851646786,1430.0,1430.0,2808.0,52,20722,0
2.1224032929406866,0.0016300057289784474,96.0,0.0,96.0,96.0,96.0,96,96,0
1971.734799008057,0.8782788528268811,55.679321914179766,25.234672677815606,52.0,52.0,52.0,52,404,0
3875.514824779619,120.96952420025592,3901.7243408149925,2066.797495550568,2948.0,2948.0,4396.0,52,20324,0
17.0,0.055232,406.11764705882354,669.2736624835297,78.0,91.0,509.0,40,2471,0
2.0,0.003584,224.0,0.0,224.0,224.0,224.0,224,224,0
7.0,0.005376,96.0,62.22539674441618,52.0,96.0,96.0,52,228,0
824.2358436766582,20.1431603923841,3054.823529411765,751.2177571246194,2948.0,2948.0,2948.0,52,5844,0
335.0,0.612544,228.56119402985075,107.66601851782305,152.0,232.0,320.0,52,420,0
5054.396722636088,153.71287377685402,3801.464403468067,2093.0153059930512,2948.0,2948.0,4396.0,52,23220,0
2.054743719266113,0.001578043176396375,96.0,0.0,96.0,96.0,96.0,96,96,0
822.0,36.863808,5605.810218978102,4211.700543654606,2948.0,2948.0,8740.0,52,23220,0
660.0,7.737936,1465.5181818181818,754.0368815839192,1430.0,1430.0,1430.0,52,4186,0
2.1163073327073554,0.0016253240315192488,96.0,0.0,96.0,96.0,96.0,96,96,0
2.116694523377904,0.0016256213939542304,96.0,0.0,96.0,96.0,96.0,96,96,0
2.0,0.0024,150.0,138.59292911256333,101.0,150.0,199.0,52,248,0
2.1026890605289537,0.0016148651984862364,96.0,0.0,96.0,96.0,96.0,96,96,0
1961.1120108395646,0.8415408815195358,53.63926670609107,31.27348681886443,52.0,52.0,52.0,52,2104,0
2.0,0.001792,112.0,84.8528137423857,82.0,112.0,142.0,52,172,0
1808.0554585318453,0.794509847130988,54.928476017000605,21.9696195172132,52.0,52.0,52.0,52,404,0
2358.9829037469613,1.0049507147876984,53.25127161749746,9.898626616647135,52.0,52.0,52.0,52,232,0
248.30914578893362,3.070111305447229,1545.5085714285715,2448.162927113176,244.0,280.0,752.0,52,8740,0
972.0,31.47072,4047.1604938271603,1861.7436217269922,1500.0,4396.0,5844.0,52,8740,0
1856.3730291790478,0.8062142108565657,54.28692120227458,39.65267081080894,52.0,52.0,52.0,52,1960,0
904.6813419930834,0.40255643146674475,55.62130177514793,27.1335247637207,52.0,52.0,52.0,52,2068,0
2.0,0.001328,83.0,0.0,83.0,83.0,83.0,83,83,0
2915.8813859826396,57.32603652105186,2457.491789473684,1994.1786959875453,1430.0,1430.0,2808.0,52,20722,0
1089.357824663934,0.4931139393868415,56.58309971966359,29.085473236274975,52.0,52.0,52.0,52,404,0
2078.374963186774,0.8931278008075791,53.7155119159866,24.356733081289647,52.0,52.0,52.0,52,1960,0
21.0,0.037184,221.33333333333334,102.48381986115336,236.0,252.0,276.0,52,372,0
2955.4987575461228,59.04501330387329,2497.2525006615506,2259.4219733464342,1430.0,1430.0,2808.0,52,20722,0
1.0000912033172864,0.0017921634363445775,224.0,0.0,224.0,224.0,224.0,224,224,0
156.38985474529164,0.09342406357267008,74.67241379310344,116.32698402125315,52.0,52.0,52.0,52,1332,0
1708.2895364442613,0.7555035241126599,55.28216294683361,23.278165761094765,52.0,52.0,52.0,52,404,0
2337.7996274954858,1.000422560237713,53.49167591564928,14.118189127656706,52.0,52.0,52.0,52,1096,0
517.0,0.222432,53.77949709864603,13.940826126163799,52.0,52.0,52.0,52,232,0
33.0,0.04188,158.63636363636363,188.11712079543332,40.0,78.0,198.0,40,694,0
1687.628771810993,56.28551295312397,4168.979124236253,2302.2940897491235,2948.0,2948.0,4396.0,52,17428,0
2.0926191247070256,0.0016071314877749959,96.0,0.0,96.0,96.0,96.0,96,96,0
2.0,0.001136,71.0,0.0,71.0,71.0,71.0,71,71,0
2571.0716604385057,59.59380172451732,2897.323061891699,2647.9006362316513,1430.0,1430.0,4186.0,52,22100,0
184.66335553856965,0.10698933161515879,72.421875,110.9245021328891,52.0,52.0,52.0,52,1332,0
2680.0962530266092,56.466761959839104,2633.6163251633075,2512.3098637264225,1430.0,1430.0,2808.0,52,22100,0
429.0,0.184704,53.81818181818182,15.511664150692363,52.0,52.0,52.0,52,244,0
2.0398231828648683,0.0015665842044402189,96.0,0.0,96.0,96.0,96.0,96,96,0
4105.0,139.140384,4236.91790499391,1981.2272190986796,2948.0,4396.0,4396.0,52,18876,0
1782.302041915756,0.7881146219790063,55.27364354107173,22.801074192235546,52.0,52.0,52.0,52,404,0
4.949206096767378,0.0031476950775440526,79.5,12.033287165193059,76.0,76.0,76.0,76,124,0
2178.8561397834833,0.9680364401440337,55.53581661891118,24.12433774947218,52.0,52.0,52.0,52,404,0
1822.3260371017095,0.8070794440708222,55.360527400082404,23.54886962003016,52.0,52.0,52.0,52,404,0
36.0,0.043248,150.16666666666666,182.43159187565547,40.0,65.0,192.75,40,694,0
4014.6266601288917,91.44935022510151,2847.3802786360925,1703.472475268423,1500.0,2948.0,2948.0,52,13084,0
2.0,0.001136,71.0,0.0,71.0,71.0,71.0,71,71,0
2125.0,0.917472,53.96894117647059,15.284649286845692,52.0,52.0,52.0,52,232,0
2669.136789609707,57.40506823553052,2688.3723447124516,2584.442590528829,1430.0,1430.0,2808.0,52,22100,0
557.3926023449407,0.2666543574385613,59.7994923857868,38.58514098074647,52.0,52.0,52.0,52,404,0
906.8509648210943,0.3979323780850075,54.85085112131856,28.881889243324455,52.0,52.0,52.0,52,1960,0
2149.709599306952,66.00868669818115,3838.232773362841,2415.655076043576,2948.0,2948.0,4396.0,52,23220,0
4.0,0.0648,2025.0,2009.2569107342479,541.0,1826.0,3310.0,52,4396,0
2031.7509175488767,0.9048852089344749,55.67151472153246,25.39022273531518,52.0,52.0,52.0,52,404,0
2734.7471535846134,78.60188771903236,3592.74017416947,1859.6377363489241,2948.0,2948.0,4396.0,52,17428,0
183.37545432367304,2.2475620540926307,1532.0766773162939,636.6013680428689,1430.0,1430.0,1430.0,52,2808,0
3386.379628806458,98.42477440715301,3633.1120989026253,1891.0986870478362,2948.0,2948.0,4396.0,52,17428,0
3260.5692373530974,111.54284236306769,4276.202797859356,2397.3953159297193,2948.0,2948.0,4396.0,52,26116,0
2324.457407242409,0.9912120282669336,53.30340885030701,10.169510109005676,52.0,52.0,52.0,52,232,0
2598.6785089424816,1.123451052228644,54.039536266349586,15.441947163383945,52.0,52.0,52.0,52,244,0
2556.2565781380954,56.99369585286905,2786.9706204522336,2389.4439339849264,1430.0,1430.0,4070.0,52,22100,0
2731.5974000510914,54.708132688637484,2503.4862699575633,2212.810960629239,1430.0,1430.0,2808.0,52,23478,0
4128.690103404417,140.29145069886818,4247.456432464721,2359.319925268648,2948.0,2948.0,4396.0,52,23220,0
2939.61572320889,60.4676817569667,2571.2409142273905,2202.025460537771,1430.0,1430.0,2808.0,52,22100,0
8.0,0.027456,429.0,839.2060874081271,71.5,86.5,209.0,40,2471,0
11.66950734392019,0.02062450774876233,220.92307692307693,92.35839363313941,236.0,244.0,276.0,52,372,0
1.9952461447678975,0.0015323490391817454,96.0,0.0,96.0,96.0,96.0,96,96,0
2.0,0.002272,142.0,127.27922061357856,97.0,142.0,187.0,52,232,0
1075.1440625213552,0.47084899865433877,54.74254742547426,20.28232419027132,52.0,52.0,52.0,52,404,0
36.0,0.0432,150.0,182.15707507533162,40.0,65.0,192.0,40,693,0
8.0,0.034448,538.25,1291.5275286043488,49.0,84.5,122.5,40,3733,0
362.0,0.213328,73.66298342541437,113.98703435013482,52.0,52.0,52.0,52,1332,0
1344.3511848814474,0.590217170162202,54.87937013778236,21.204367730537324,52.0,52.0,52.0,52,404,0
2.0,0.001232,77.0,0.0,77.0,77.0,77.0,77,77,0
1212.0,0.552128,56.943894389438945,29.999947492638846,52.0,52.0,52.0,52,404,0
2533.0121718791997,1.0923973402993896,53.90801870332891,15.214185431632565,52.0,52.0,52.0,52,244,0
2.0,0.007008,438.0,0.0,438.0,438.0,438.0,438,438,0
86.52585621877336,0.17070501774036084,246.60983606557377,96.32924916679681,208.0,296.0,320.0,52,420,0
403.0,0.175456,54.421836228287845,17.815268749024817,52.0,52.0,52.0,52,232,0
2.595081271928092,0.0019930224168407747,96.0,0.0,96.0,96.0,96.0,96,96,0
191.80585116658995,0.37110005911862076,241.84615384615384,99.81011900875649,152.0,296.0,320.0,52,420,0
1756.367186635093,0.7892805245985448,56.17280163599182,20.95810964857772,52.0,52.0,52.0,52,1430,0
2603.6470251516016,53.528634548838674,2569.8872596661736,2481.304848007718,1430.0,1430.0,2808.0,52,23478,0
2.0,0.001152,72.0,0.0,72.0,72.0,72.0,72,72,0
9.0,0.020032,278.22222222222223,46.091696046516276,224.0,296.0,320.0,208,320,0
383.0,4.38752,1431.9582245430809,1926.2549287688423,244.0,292.0,2948.0,52,7292,0
897.4421910231268,0.3970237584864269,55.299349982894284,23.304062205768986,52.0,52.0,52.0,52,404,0
2.0,0.000832,52.0,0.0,52.0,52.0,52.0,52,52,0
3.0,0.004864,202.66666666666666,130.49648781991542,164.0,276.0,278.0,52,280,0
19.378744637715897,0.04088915118558054,263.75,82.3395801034527,224.0,260.0,320.0,152,420,0
126.7165645790206,1.4557950965927378,1436.074183976261,659.2409577033957,1430.0,1430.0,1430.0,52,4186,0
1587.9932966804665,0.6984784924906972,54.98122173679773,21.767510144221355,52.0,52.0,52.0,52,404,0
39.0,0.079488,254.76923076923077,49.128436153274784,232.0,240.0,284.0,52,340,0
350.0,0.208336,74.40571428571428,115.8581336401422,52.0,52.0,52.0,52,1332,0
2165.4139491596698,0.9291618307627068,53.63650164459813,19.899285301405385,52.0,52.0,52.0,52,1924,0
2787.153649963758,57.42997778788885,2575.6553549100004,2414.449495856432,1430.0,1430.0,2808.0,52,22100,0
8.231493484580495,0.016067875281901126,244.0,91.22997912369097,214.0,224.0,302.0,52,404,0
2.0,0.00064,40.0,0.0,40.0,40.0,40.0,40,40,0
3107.198204496992,63.60553150947265,2558.79764193259,2403.51266177798,1430.0,1430.0,2808.0,52,22100,0
4.0,0.00528,165.0,130.49137902558928,52.0,164.0,277.0,52,280,0
672.0,0.313888,58.38690476190476,36.52627832926649,52.0,52.0,52.0,52,404,0
